Tweets,Subjectivity,Polarity,Analysis
_ Do something BIG. Like Tesla. You have the resources.,0.1,0.0,Neutral
    _ Built in sprites? Iremember trying to do games u ,0.0,0.0,Neutral
_ml234 _Nguyen    _ Ask the company's bro. In android apps are not cont ,0.0,0.0,Neutral
 _ Pretty sure they know that if we ever get iMessage on windows about half of their professional users ,0.5388888888888889,0.17083333333333334,Positive
"   _ The same problem. I've tried different Apple IDs, different credit ca ",0.44166666666666665,0.0,Neutral
 books significant outgoing air cargo space from China for 5/6 weeks every e it has an iPhone launch. Manu ,0.875,0.375,Positive
"  _  We agree that the capitalism regime needs urgent reforms, mainly consid ",0.3333333333333333,0.16666666666666666,Positive
_ Amazing step BlackLivesMatter,0.9,0.6000000000000001,Positive
   _  Well I disagree with you on this. As most Uyghurs are not ,0.5,0.5,Positive
Steve Jobs - passion for innovation and desire to make money.\n  - only desire to make more and more money.,0.6666666666666666,0.3333333333333333,Positive
"_hansen  _ This apply to others companies, Samsung, Huawei, Xiaomi....",0.0,0.0,Neutral
  _ I live in France where 75% of the electrical production is carbon neutral. It m ,0.5,0.13636363636363635,Positive
"  _  And also, is funny to hear you talking about an superficial and abstrac ",1.0,0.25,Positive
CEO    is discussing the increase of   and how shareholders will need to deal with this shift.,0.0,0.0,Neutral
_ We hope so Mr. _,0.0,0.0,Neutral
_ What about reducing your apple reliance in dictatorships? Nearly all your products are built in non dem ,0.4,0.1,Positive
 _  Do you pledge you quarantined for 14 days when you and your maskless scofflaw lawyer wif ,0.0,0.0,Neutral
"Well, I will ask a question. Where is my iphone 11? I could found it ._  _prosser ",0.0,0.0,Neutral
_ You remember me of ,0.0,0.0,Neutral
"\With our commitment to carbon neutrality, we hope to be a ripple in the pond that creates a much larger change. - ",0.5,0.0,Neutral
  _  At the cost of environment? This argument is purely demagogic in 2020. ,0.5,0.21428571428571427,Positive
  _ Subtle brag,0.5,-0.3333333333333333,Negative
\Apple decreased its carbon footprint by 4.3 million metric tons in 2019 through design and recycled content innova ,0.7,-0.4,Negative
_  Does that mean my macbook 2012 won be obsolete and vintage? Lol,0.69375,0.24375000000000002,Positive
"  _  I mean this is a nice symbolic move, but they don't care, Josh. The only ",0.8958333333333334,0.09583333333333333,Positive
_ Wow 2030 that 10 years from now. Where the flying car? Hehe ,1.0,0.1,Positive
  _org        ,0.0,0.0,Neutral
  _  &amp; at the cost of the environment &amp; social well being. Slavery still exis ,0.06666666666666667,0.03333333333333333,Positive
all i want for xmas this year is imessage on windows/chrome _,0.0,0.0,Neutral
  _org        ,0.0,0.0,Neutral
_ _ we need to onshore and start 3D printing with compostable materials.,0.0,0.0,Neutral
"_ Yes remove the charger, help save the planet bud",0.0,0.0,Neutral
 _  What a stupid thing to say.,1.0,-0.7999999999999999,Negative
  _  New iPhone 12 will be $6999.00!,0.45454545454545453,0.17045454545454544,Positive
_ I SAVE THIS,0.0,0.0,Neutral
"  _  New iPhone to be released for $9,999 after  affirms that they are slavefree",0.45454545454545453,0.13636363636363635,Positive
"Mark Zuckerberg, Jeff Bezos,  , and Sundar Pichai are all testifying next week ",0.0,0.0,Neutral
_ The other 99% will somehow destroy it!,0.1875,-0.1875,Negative
"  _  Well, it also saves and preserve many lives. Never, in the history of h ",0.5,0.5,Positive
 _  We do not mind to pay USD100 more for a phone from a civilised factory without exploitin ,0.5,0.5,Positive
 _  Yes I still have trouble connecting to 5GHZ networks that are far away. I t ,0.6,-0.05,Negative
   _  Yeah this is whats hard. China dominates components manufacutu ,0.5416666666666666,-0.2916666666666667,Negative
_ Thank you sir!,0.0,0.0,Neutral
 _ChelseaFC _ 4000 dollars?  Do not make jokes.  Vietnam and India are cheaper.  Putting ,0.0,0.0,Neutral
  _  MLB/nike next!,0.0,0.0,Neutral
  _  Millions die every year from disease that we have vaccines for. Unfortun ,0.0,0.0,Neutral
_Danner   _  Why not? We as consumers should be insisting that brands do mo ,0.0,0.0,Neutral
Apple iOS bugreport\nAfter updating to iOS 13.6 recently my iPhone has more bugs than bug fixes\nIt not receivin ,0.375,0.25,Positive
  _org        ,0.0,0.0,Neutral
 _ You know your temperature changes like... all the e right?,0.5357142857142857,0.2857142857142857,Positive
_ I've goosebumps,0.0,0.0,Neutral
 _ the adobe suite alone would power half the world,0.16666666666666666,-0.16666666666666666,Negative
"_ Awesome, one major reason what I love Apple for",0.7000000000000001,0.5208333333333334,Positive
" _Danner  _  You also tweeted from an Apple product. No real message, I jus ",0.30000000000000004,-0.1,Negative
_ Imagine gathering all the wind from the spinning beach balls over the years... ,0.0,0.0,Neutral
"_ Promise to rip of customers with overpriced, unrepairable, and dongled stuff that is not even the most productive?",0.5,0.5,Positive
 _  Nothing can be sure unless international send inspector to check,0.4444444444444444,0.25,Positive
 ........Your dad once called    Apple and then refused to admit he made a mistake,0.0,0.0,Neutral
 _  How do we verify his words?,0.0,0.0,Neutral
" _  Slave free? WTF is wrong with you? 149000 deaths, unemployment at depression levels, mur ",0.9,-0.19999999999999998,Negative
"_ I don't own any apple products but that's great news, thanks for being a leader in this  ;)",0.7375,0.46249999999999997,Positive
 _ChelseaFC _ China just screams environmentaly friendly,0.5,0.375,Positive
"   _  Yeah, so this is why I'm highly cynical of US politicia ",1.0,-0.6,Negative
 _ Well deserved! Your threads are brilliant!,1.0,1.0,Positive
   _  But you're 100% correct about it ruining people's lives ,0.0,0.0,Neutral
_ChelseaFC  _ But the biggest drag on Apple today is the United States.,0.07083333333333333,-0.1,Negative
"   _  Well, kind of. Our prisoners are on the line for court ",0.9,0.6,Positive
"SpeakGeekPCs  planet can wait, says   as Apple goes carbon neutral ",0.0,0.0,Neutral
" _  Apple mobile phones made in China do not have a VPN, and there is no Taiwanese flag in t ",0.0,0.0,Neutral
_ChelseaFC  _ Anyone with a modicum of intelligence would not think so.,0.0,0.0,Neutral
_Danner  _  But is it wrong to ask more from companies whose products we use and buy?,0.7,0.0,Neutral
   _  That means the inmates will go indebted during their days ,0.0,0.0,Neutral
"_ If you want to protect the planet, stop manufacturing your products in China.",0.0,0.0,Neutral
   _  This is a shocking fact to me that your prisons are ran by ,1.0,-1.0,Negative
  _  What would you propose he does pledges his support for riots and renounce his ,0.0,0.0,Neutral
_ And this includes your supply chains in asia (incl. India and China)? I am sure you will try to reach you ,0.8888888888888888,0.5,Positive
's 2030 carbon-neutral pledge covers itself and suppliers\n has announced a targ ,0.0,0.0,Neutral
I hope _ puts this fool in check when testifying before Congress for fake dry snitching on Apple App Stor ,0.8,-0.2833333333333333,Negative
"_ While private initiatives are very welcome and necessary for a global change, it would be great if you co ",0.625,0.36,Positive
_ Bravo. Hopefully the rest will follow,0.0,0.0,Neutral
"_ When you talk about planet , it seems to be a hint that there will be no charger in the box for iPhone 12  apple iphone12",0.0,0.0,Neutral
this iPhone\n  \Nah\,0.0,0.0,Neutral
"_ Apple is about a life style, not specs. Well done !",0.0,0.0,Neutral
 _ Lol....Asian parents want their kids to be a doctor but not necessarily to help people.,1.0,0.0,Neutral
  _  Lmao imagine how expensive iPhones are about to be....they are already ,0.85,0.04999999999999999,Positive
 _   will you make trump pledge to be slave free? No. Your pathetic drive for a pot ,0.9,-0.3,Negative
 _ You're actually both\n\nEngineer you build threads that will stand the test of e\n\nDoctor ,0.1,0.0,Neutral
_sounds  _Nguyen      _ I third this,0.0,0.0,Neutral
" _ Earth will be fine, it the animals including humans who will be f*cked.",0.5,0.4166666666666667,Positive
_Danner  _  You rn ,0.0,0.0,Neutral
"_Danner  _  If Hawley is serious about this (appears to be given the bill), which I t ",0.6666666666666666,-0.3333333333333333,Negative
_ It a good step that Apple had started assembling iPhone in India through Wistron and Foxconn.,0.6000000000000001,0.7,Positive
 _  So where will all those companies move next ??? I guess India and there will you act in ,0.0,0.0,Neutral
_ Thanks!,0.2,0.25,Positive
_ I don't believe in the genie of the lamp ...,0.0,0.0,Neutral
" _ what would the point of that be? they don have your name or anything about you, so they j ",0.0,0.0,Neutral
_Danner  _  He maligned NBA for fighting for social issues in US but not China. He se ,0.06666666666666667,0.03333333333333333,Positive
_ Future  electricity.\n\nRenewableEnergy .,0.125,0.0,Neutral
_8899 _ So when I was told it was stored they Person lied ?,0.0,0.0,Neutral
 _ they aren logging your temperature into a data base though..,1.0,-0.8,Negative
 _  Meanwhile  benefits from slave labor in China,0.0,0.0,Neutral
__ _ Come again?,0.0,0.0,Neutral
"  _  Yeah, I know I have an iPhone. I have an Apple Watch and a MacBook too, but I ",0.0,0.0,Neutral
  Net zero by just owning 10% of $TSLA _ ? pullayahoo!Baba like the ICE car compan ,0.0,0.0,Neutral
_ This is amazing !! Good work apple and  . ,0.75,0.8187500000000001,Positive
" _ You maybe wanna do that thought experiment with the environmental damage due to oil, coal or ",0.375,-0.125,Negative
   _EN  _UK   ,0.0,0.0,Neutral
_ _ Well its a good news but as of now please look into the problem which many of us are facing to ,0.55,0.6,Positive
_ Proud of you _ and  for this great initiative. Let save this planet together.,0.875,0.8,Positive
 _ Maybe you should make your own version of apple. You anyways use everything made in china. Apple is American.,0.5,0.3,Positive
 _ 2030 is 10 years away bro,0.0,0.0,Neutral
"  _  Are you nuts?\nLike that'd ever happen.\nHell, they have those nets up so ",0.0,0.0,Neutral
 Re   $25 bn cathedral and telling employees to return to work...all could be done at employ ,0.0,0.0,Neutral
_ We can start by making Apple devices (not in China where there are fewer clean air laws) that use batteri ,0.7000000000000001,0.3666666666666667,Positive
" planet can wait, says   as Apple goes carbon ",0.0,0.0,Neutral
   _EN  _UK   ,0.0,0.0,Neutral
_8899 _ It was a genuine question by the way. That what is happening in the U.K.,0.5,0.4,Positive
"Opportunities that feel new in B2B, driven by changing consumer preferences...\n\nCommunities _ \n\nEnviro ",0.45454545454545453,0.13636363636363635,Positive
"  is not the true visionary leader Steve Jobs was, but from what I can tell he is a decent person who genuin ",0.6583333333333333,0.2583333333333333,Positive
"   _  If you'd like to research more, I would search for \pri ",0.5,0.5,Positive
" _  Obviously but not for long as China market is no longer rich !  , your RMB calcul ",0.5499999999999999,0.13958333333333334,Positive
 _   what is this image about?,0.0,0.0,Neutral
_ impossible to hit these goals until you change the approach to repair and RightToRepair ,1.0,-0.6666666666666666,Negative
 _  I looking to buy an iPhone XS and curious if you still having these issues?,1.0,-0.1,Negative
"_ SHOCKING!!!!!! Apple iPhone XR is not meant for apps like ZOOM, MICROSOFT TEAMS etc. Confirmed by deffens ",1.0,-0.3,Negative
"  _  And oldie but goodie. Remember, Josh and Erin prayed on it and Jesus told him to ",0.0,0.0,Neutral
"Great news by  on supplychain planet sustainability via  _Supply_Chain   , CEO with Opera ",0.75,0.8,Positive
 $25 billion cathedral to   as in medieval es of Church  peasants!\n\nHave to laugh at out ,0.05,0.15,Positive
A climate change promise from Apple  \n\nThis is just terrific. 10 years is all it takes. \n\nA ,1.0,0.0,Neutral
 _ where should they have taken Apple? i guess you have something on your mind. what is it?,0.0,0.0,Neutral
"   _  Oh, I understand where you're coming from, and it's not ",0.0,0.0,Neutral
"   _  As you'll notice, they aren't even making enough to pay ",0.5,0.0,Neutral
" _ the minute they can make a self-charging iPhone, they will. what will you complain about then?",0.0,0.0,Neutral
"   _  So, our prisons are ran by private corporations. Those ",0.375,0.0,Neutral
_ What a creepy NWO ad,1.0,-0.5,Negative
"_ All help is appreciated, I wish that your generosity rewards in abundant benefits.  The pandemic has grea ",0.525,0.4,Positive
"_ Hope so, , hope so.",0.0,0.0,Neutral
"_ Therefore, I suggest that you establish a program to change old equipment and adopt a standard that favor ",0.1,0.05,Positive
   under _ benefits from slave labor in China,0.0,0.0,Neutral
"_ChelseaFC  _ Actually it spread from China, but you gave yourself COVID-19. Nobody injected ",0.1,0.0,Neutral
" planet can wait, says   as Apple goes carbon neutral ",0.0,0.0,Neutral
_ Protect the planet from my tears from overpriced Mac upgrades,0.0,0.0,Neutral
internet inflating  prices    You have no right to charge so much   _ WE NEED HELP ,0.3678571428571429,0.02857142857142858,Positive
_  we dont have much of an ad budget... but we make some DOPE masks. Please retweet if you can and shari ,0.2,0.2,Positive
_ What about you let us repair our products?,0.0,0.0,Neutral
"   _  To be clear, what I am concerned is whether and how many c ",0.44166666666666665,0.3,Positive
_ Love you for this!,0.6,0.625,Positive
_ Sounds really good. Blending with nature.,0.6000000000000001,0.7,Positive
_ thank you for all your efforts ,0.0,0.0,Neutral
